"Adress" "lat" "long"
"564" "Ghatkopar West" 19.0897194 72.9045972
"565" "NG Royal Park, Kanjurmarg East" NA NA
"566" "Montana Giona, Moti Nagar" NA NA
"567" "Sapphire Heights, Lokhandwala Twp" NA NA
"568" "Bandra West" 19.0583358 72.8302669
"569" "Central Area" 36.5070827 -79.7447575
"570" "Mira Bhayandar" 19.3102682 72.8530973
"571" "Ajmera Bhakti Park, Bhakti Park" NA NA
"572" "Ajmera Bhakti Park, Bhakti Park" NA NA
"573" "Chembur" 19.0626319 72.9011399
"574" "Film City Road" 19.1643433 72.8819168
"575" "Lodha New Cuffe Parade, Wadala" NA NA
"576" "Evershine Grandeur, Mindspace" NA NA
"577" "Vile Parle East" 19.0962884 72.8483799
"578" "Lodha New Cuffe Parade, Wadala East" NA NA
"579" "Lodha New Cuffe Parade, Wadala" NA NA
"580" "Trump Tower, Worli" NA NA
"581" "Breach Candy" 18.9721871 72.8043338
"582" "Malad West" 19.1840129 72.8412155
"583" "Ambika Siddhi Apartment, Ghatkopar" NA NA
"584" "Powai" 19.1187195 72.9073476
"585" "Dina Bama Estate" 19.1401586 72.9370703
"586" "Mira Road" 19.2816975 72.8560676
"587" "Sethia Kalpavruksh Heights, Irani Wada" NA NA
"588" "Andheri East" 19.1158835 72.854202
"589" "Goregaon West" 19.1633281 72.8411995
"590" "Lodha World Crest, Lower Parel" NA NA
"591" "Lokhandwala Complex" 19.1431604 72.8246332
"592" "darshan ricco Tower" NA NA
"593" "Kanjurmarg West" 19.1281626 72.9260991
"594" "Khar West" 34.6146799 71.9380292
"595" "Worli" 19.0116962 72.8180702
"596" "Bandra West" 19.0583358 72.8302669
"597" "Kanakia Levels, Malad East" 19.1830026 72.8545559066024
"598" "Kalpataru Towers, Akurli Nagar" NA NA
"599" "Kailash Tower, Nalasopara" NA NA
"600" "Chandivali" 19.1091482 72.8945793
"601" "Anant Bhoomi, Mahavir Nagar" NA NA
"602" "India Bulls Sky Forest, Lower Parel" NA NA
"603" "Kanakia Levels, Malad East" 19.1830026 72.8545559066024
"604" "Almeida Park, Turner Road" NA NA
"605" "Bhakti Park" 19.0278681 72.8795682
"606" "RNA ROYALE PARK, Kandivali West" NA NA
"607" "Bandra West" 19.0583358 72.8302669
"608" "Oberoi Splendor Grande, Agarkar Chowk" NA NA
"609" "Ekta Parksville, Virar West" NA NA
"610" "RNA ROYALE PARK, Kandivali West" NA NA
"611" "Prabhadevi" 19.0148811 72.8279556
"612" "Green Park Apartment, Millat Nagar" NA NA
"613" "Breach Candy" 18.9721871 72.8043338
"614" "Ghatkopar East" 19.0834898 72.9120255
"615" "Kurla West" 19.0686026 72.876583
"616" "Beach Towers, Prabhadevi" 19.0173495 72.8256096792144
"617" "Kolte Patil Jai Vijay, New Airport Colony" NA NA
"618" "Lodha New Cuffe Parade, Bhakti Park" NA NA
"619" "Chembur East" 19.0460658 72.8954733
"620" "HDIL Metropolis, 4 Bunglows" NA NA
"621" "Heena Gaurav Jewels, Gokuldham" NA NA
"622" "shabri shan" NA NA
"623" "Malad East" 19.1860219 72.8563181
"624" "Juhu Tara" 19.0983769 72.8274348
"625" "Mindspace, Mindspace" 17.44288325 78.3806763194895
"626" "Oberoi Esquire, Goregaon East" NA NA
"627" "Oberoi Woods, Goregaon East" NA NA
"628" "Vertical Bliss, Bandra West" 19.05833985 72.8326577251965
"629" "Sher E Punjab Society" NA NA
"630" "Oshiwara" 19.1502437 72.8342294
"631" "Nirmal Lifestyle, LBS Marg" 19.1668444 72.9374539
"632" "Lokhandwala Complex" 19.1431604 72.8246332
"633" "Chembur" 19.0626319 72.9011399
"634" "Tilak Nagar - Harbour Line" NA NA
"635" "GREEN PARK" 51.5066192 -0.1429113
"636" "Lodha Ajuro tower lalbag" NA NA
"637" "Lake Bloom, Powai" NA NA
"638" "Kalina" 52.4479539 18.3908933
"639" "Bhakti Park, Bhakti Park" 19.028972 72.8775722
"640" "Bombay Dyeing Two ICC, Dadar East" NA NA
"641" "Santacruz West" 19.0810735 72.8371727
"642" "MUKTA MAHEK, Thakur Complex" NA NA
"643" "Kanakia Rainforest, Marol" NA NA
"644" "Bandra West" 19.0583358 72.8302669
"645" "Vile Parle West" 19.1038725 72.8402903
"646" "Dheeraj Swapna Apartment, Pali Hill" NA NA
"647" "Lokhandwala Complex" 19.1431604 72.8246332
"648" "Vile Parle East" 19.0962884 72.8483799
"649" "Lake Florence, Powai" NA NA
"650" "Bandra West" 19.0583358 72.8302669
"651" "Anita, Lokhandwala Twp" NA NA
"652" "Trump Tower, Worli" NA NA
"653" "Evershine Nagar" 26.9110073 75.7431778
"654" "Mahavir Nagar" 28.574216 77.2273933
"655" "Hiral Greens, Mira Road East" NA NA
"656" "Man Opus, Mira Road" NA NA
"657" "Bandra West" 19.0583358 72.8302669
"658" "Prasanna Vastu Chs, Jankalyan Nagar" NA NA
"659" "Lodha The Park, Worli" NA NA
"660" "Shri Swami Samarth Nagar" 21.1145409 79.0426266
"661" "Vijaya Heritage, Chembur" NA NA
"662" "Runwal Forests, Kanjurmarg West" NA NA
"663" "Evershine Millenium Paradise, Thakur Village, Kandivali East" 19.2111437 72.873958
"664" "Dahisar East" 19.2486925 72.8640593
"665" "D.N. Nagar" 19.12829205 72.8301933552395
"666" "Dhanukar Wadi" 18.9695979 72.8112137
"667" "Runwal Elegante, Andheri West" NA NA
"668" "Ekta Meadows, Borivali East" NA NA
"669" "Mazgaon" 18.3752577 72.9366878
"670" "Safal Saraswati, Chembur" NA NA
"671" "MJ Shah Centrio, Chembur" NA NA
"672" "Benzer Tower, Thakur Complex" NA NA
"673" "Hillcrest, Chakala MIDC" NA NA
"674" "Khar" 29.78916995 80.6417684003893
"675" "Friends Colony" 28.5667513 77.2619181
"676" "Chembur" 19.0626319 72.9011399
"677" "Reay road east" 44.9532996 -79.3008096
"678" "Leo Ratnakar, Mahavir Nagar" NA NA
"679" "Chembur East" 19.0460658 72.8954733
"680" "Chirag Nagar" 23.5980029 72.3801617
"681" "Insignia, Bandra East" NA NA
"682" "Ekta Meadows, Borivali East" NA NA
"683" "Bandra West" 19.0583358 72.8302669
"684" "Mumbai Central" 18.9695855 72.8193152
"685" "Gokuldham" 19.1738527 72.8670935
"686" "Ekta Legranz, Chembur" NA NA
"687" "Borivali West" 19.2294561 72.8479905
"688" "Lodha Primero, Mahalakshmi" NA NA
"689" "Mount Mary" 53.5694229 -8.3910339
"690" "Raheja Vista, Powai" NA NA
"691" "Sundew CHS, Chandivali" NA NA
"692" "Garden View Apartment, Aarey Milk Colony" NA NA
"693" "Suram Park Society" NA NA
"694" "Film City" 19.161697 72.88678
"695" "Chikuwadi" 22.3076346 73.1659044
"696" "Dheeraj Kiran CHS Walad West, Sunder Nagar" NA NA
"697" "DB Ozone, Mira Road" NA NA
"698" "Vasant Marvel, Magathane" NA NA
"699" "Andheri East" 19.1158835 72.854202
"700" "Lodha Altia, Wadala East" 19.03875255 72.8779182070668
"701" "Rustomjee Seasons, Bandra East" NA NA
"702" "Stellar Tower, Lokhandwala Complex" 19.1438606 72.8269450816173
"703" "Juhu" 19.1070215 72.8275275
"704" "Beverly Park" 36.6390268 -79.3986347
"705" "Sindhi Society Chembur" 19.0612128 72.8975909
"706" "Vikhroli West" 19.114541 72.9257184
"707" "Ashok tower, Parel" NA NA
"708" "Mira Road" 19.2816975 72.8560676
"709" "Auris Serenity, Malad West" 19.1922381 72.8354630092947
"710" "Mulund East" 19.1704719 72.9610447
"711" "Chaitanya Towers, Prabhadevi" 19.0126225 72.8296155339202
"712" "Deep Heights, Nalasopara" NA NA
"713" "sra" 54.10155005 -6.86753765971804
"714" "Ahimsa Marg, Mindspace" NA NA
"715" "Borivali East" 19.2267228 72.8619328
"716" "Bhandup West" 19.1462636 72.9339461
"717" "Mamletdarwadi" NA NA
"718" "Crescent Solitaire, Sakinaka Junction" NA NA
"719" "Thane-Kalyan-Dombivli" 19.2334875 73.1182464
"720" "Central Area" 36.5070827 -79.7447575
"721" "Rock garden Chs" NA NA
"722" "Juveria Apartment, Mazgaon" NA NA
"723" "Lodha NCP Commercial , Wadala" NA NA
"724" "Kabra Centroid, Santacruz East" NA NA
"725" "HDIL Metropolis, Andheri West" 19.12924995 72.8279693865517
"726" "Bandra West" 19.0583358 72.8302669
"727" "Mount Marry, Bandra West" NA NA
"728" "Saraswati Sadan, Parel" NA NA
"729" "Oberoi Esquire, Goregaon East" NA NA
"730" "Srishti Complex" NA NA
"731" "Kandivali West" 19.2083801 72.842227
"732" "Bharat Ark, Andheri West" NA NA
"733" "Andheri West" 19.1172495 72.833968
"734" "Lower Parel" 18.99568 72.8302756
"735" "Irla" 18.261387 76.1852288
"736" "Central Avenue Road" 21.1480795 79.1336716
"737" "K Raheja Maple Leaf, Powai" NA NA
"738" "Trans Residency, Andheri East" NA NA
"739" "Highway Park Apartment, Kandivali East" NA NA
"740" "Shapoorji Pallonji Vicinia, Chandivali" NA NA
"741" "Mahim" 17.6480094 75.1083112
"742" "Supreme Divine Light CHS, Chakala" NA NA
"743" "Bandra West" 19.0583358 72.8302669
"744" "Andheri West" 19.1172495 72.833968
"745" "Bhandup East" 19.1485568 72.9470657
"746" "Mount Marry, Mount Mary" NA NA
"747" "Lodha Bel Air, Jogeshwari West" NA NA
"748" "Collector Colony" 19.0432474 72.8918081
"749" "90 ft road" 46.6946241 -67.9858996
"750" "Mumbai Central" 18.9695855 72.8193152
"751" "Byculla West" 18.9750879 72.8282502
"752" "Nicon Infinity, Vasai East" NA NA
"753" "Rustomjee Central Park, Chakala" NA NA
"754" "Ajmera Bhakti Park, Bhakti Park" NA NA
"755" "Bandra West" 19.0583358 72.8302669
"756" "Altavista, Sion Trombay Road" NA NA
"757" "Kings Circle" 19.0268975 72.855631
"758" "buena vista" 42.7445814 -95.1127525
"759" "Mulund West" 19.1719717 72.9511956
"760" "Malad West" 19.1840129 72.8412155
"761" "Kandivali West" 19.2083801 72.842227
"762" "Gandhi Market" 23.16929765 72.8208547981859
"763" "Mulund West" 19.1719717 72.9511956
"764" "Nahar Jonquille and Jamaica, Chandivali" NA NA
"765" "Nahar Amrit Shakti powai, Chandivali" NA NA
"766" "Chinmay Gaurang Infrastructure Old Panvel" NA NA
"767" "Worli Sea Face" 19.005448 72.8137566
"768" "Queens Palace, Bandra West" NA NA
"769" "Khar West" 34.6146799 71.9380292
"770" "Bindra Complex , Andheri East" NA NA
"771" "Ivory Tower, Prabhadevi" NA NA
"772" "Parmanand Wadi" NA NA
"773" "Vaibhav Apartments, Dadar West" NA NA
"774" "Avarsekar Heights, Worli" NA NA
"775" "Parel" 19.0094817 72.8376614
"776" "Andheri West" 19.1172495 72.833968
"777" "Ghatkopar West" 19.0897194 72.9045972
"778" "Bandra West" 19.0583358 72.8302669
"779" "Lake Superior, Powai" NA NA
"780" "Lower Parel" 18.99568 72.8302756
"781" "Lodha Marquise, Worli" NA NA
"782" "Lovedale Residences, Malad West" NA NA
"783" "Kohinoor City Phase II, Holly Cross Church Chowk" NA NA
"784" "Mulund East" 19.1704719 72.9610447
"785" "Govandi Station Road" 19.0486416 72.9175567365052
"786" "Irla" 18.261387 76.1852288
"787" "Sion East" 19.0428153 72.8653563
"788" "Marine Palace, Marine Lines" NA NA
"789" "Khar West" 34.6146799 71.9380292
"790" "Bandra West" 19.0583358 72.8302669
"791" "Island City Centre, Dadar TT Circle" NA NA
"792" "Shiv Bhagtani Manor 3A, Powai" NA NA
"793" "Bandra East" 19.0616565 72.8498111
"794" "Antop Hill" 19.0207608 72.8652556
"795" "Worli" 19.0116962 72.8180702
"796" "JVPD Scheme" NA NA
"797" "Lower Parel" 18.99568 72.8302756
"798" "Rambaug" 23.0232961 72.499621
"799" "Dheeraj Insignia Apartment, Bandra Kurla Complex" NA NA
"800" "Agripada" 18.97504 72.8250555
"801" "Lake Primrose, Chandivali" NA NA
"802" "Borivali West" 19.2294561 72.8479905
"803" "Goregaon West" 19.1633281 72.8411995
"804" "Chembur East" 19.0460658 72.8954733
"805" "Challenger Tower, Thakur Village, Kandivali East" NA NA
"806" "Ghatkopar East" 19.0834898 72.9120255
"807" "Universal Neo Galaxy, Bhuleshwar" NA NA
"808" "Navi Mumbai-Khargar-Panvel" NA NA
"809" "Walkeshwar" 18.9524203 72.8038935
"810" "Sugee Sadan, Dadar West" NA NA
"811" "Mahim West" 19.0321141 72.8394613
"812" "Hudco Living Point, Bhandup West" NA NA
"813" "Sion East, Sion" 19.0313226 72.8575876
"814" "Keshav Srishti, Bhandup West" NA NA
"815" "Runwal Elina, Andheri East" NA NA
"816" "Bandra West" 19.0583358 72.8302669
"817" "Llyod Estate, Wadala" NA NA
"818" "Lokhandwala Complex" 19.1431604 72.8246332
"819" "Sunglow, Chandivali" NA NA
"820" "Mahim West" 19.0321141 72.8394613
"821" "Parle Colony" 18.555879 73.7667497
"822" "Andheri East" 19.1158835 72.854202
"823" "Chembur" 19.0626319 72.9011399
"824" "Godrej Platinum, Vikhroli East" 19.10271225 72.928176632714
"825" "Chembur East" 19.0460658 72.8954733
"826" "Raheja Heights Phase 2, Gokuldham" NA NA
"827" "Sakhi, Kandivali West" NA NA
"828" "Raheja Artesia, Worli" NA NA
"829" "Rustomjee Regency, Gomant Nagar" NA NA
"830" "Santacruz East" 19.0803065 72.855288
"831" "Vikas Finalay Apartments, Parel" NA NA
"832" "Bhandup West" 19.1462636 72.9339461
"833" "anjali" 10.50584595 76.278570871371
"834" "Runwal Greens, Mulund West" 19.1604382 72.944583
"835" "Best Nagar Goregaon West" 19.1531908 72.8418998
"836" "Hiranandani Gardens Torino, Hiranandani Gardens" NA NA
"837" "Chembur" 19.0626319 72.9011399
"838" "Riddhi Garden, Film City Road" NA NA
"839" "Dahisar West" 19.1411072 72.8316042
"840" "Bandra West" 19.0583358 72.8302669
"841" "in Matunga West" 19.0317259 72.8433917
"842" "Aditi Apartment, Andheri West" NA NA
"843" "JVPD Scheme" NA NA
"844" "Andheri West" 19.1172495 72.833968
"845" "Shapoorji Pallonji Vicinia, Chandivali" NA NA
"846" "Santacruz East" 19.0803065 72.855288
"847" "Usha Nagar Society, Bhandup West" NA NA
"848" "Smoky Hill Apartment, Bandra West" NA NA
"849" "Chandivali" 19.1091482 72.8945793
"850" "Grant Road" 0.4232078 33.2022206
"851" "Godrej The Trees, Vikhroli East" NA NA
"852" "Crescent Bay Callisto, Parel" NA NA
"853" "new panvel" 18.9993761 73.1239899
"854" "Chembur" 19.0626319 72.9011399
"855" "Raheja Vista, Powai" NA NA
"856" "Chembur" 19.0626319 72.9011399
"857" "Yashodham Complex, Goregaon East" NA NA
"858" "Adani Western Heights, Andheri West" NA NA
"859" "Sunflower Apartment, Bandra West" NA NA
"860" "Oberoi Exquisite II, Film City Road" NA NA
"861" "Goregaon West" 19.1633281 72.8411995
"862" "Mahindra Vivante, Chakala" NA NA
"863" "lokhandwala residency, Worli" NA NA
"864" "Jumbo Darshan , Andheri East" 19.1132225 72.8527266
"865" "Gokul Accord, Thakur Complex" NA NA
"866" "spring grove uno, Lokhandwala Twp" NA NA
"867" "Chembur" 19.0626319 72.9011399
"868" "Insignia, Bandra East" NA NA
"869" "Panch Ritu, Chandivali" NA NA
"870" "Breach Candy" 18.9721871 72.8043338
"871" "Saki Vihar Road" 19.1286075 72.895732
"872" "Anand niwas" 19.1830282 72.96705325
"873" "Pant Nagar" 28.58529855 77.2435654319414
"874" "DLH Orchid, Andheri West" NA NA
"875" "Central Avenue Road" 21.1480795 79.1336716
"876" "7 Bungalow, Seven Bungalows" NA NA
"877" "Imperial Heights, Goregaon West" 19.151592 72.8407
"878" "Shrikrupa Society" NA NA
"879" "Mulund West" 19.1719717 72.9511956
"880" "Velentine Tower, Goregaon East" NA NA
"881" "RNA Broadway Avenue, Mira Road" 19.27849465 72.8706441232307
"882" "Chakala" 14.720984 8.792674
"883" "Mahalaxmi CHS, Worli" NA NA
"884" "Runwal Forests, Kanjurmarg West" NA NA
"885" "Carter Road" 32.900474 -97.733888
"886" "Crescent Solitaire, Sakinaka Junction" NA NA
"887" "Ghatkopar West" 19.0897194 72.9045972
"888" "Trans Residency, Andheri East" NA NA
"889" "holy complex ,Mira Road, Mumbai" NA NA
"890" "Lodha Marquise, Worli" NA NA
"891" "Thakur Village, Kandivali East" 19.21203575 72.869498129511
"892" "Thane-Kalyan-Dombivli" 19.2334875 73.1182464
"893" "Oberoi Splendor, Agarkar Chowk" NA NA
"894" "Paschim Apartments, Prabhadevi" NA NA
"895" "Godrej Tranquil, Kandivali East" NA NA
"896" "Bhairav Residency, Mira Road" NA NA
"897" "MHADA Century Mill, Prabhadevi" 19.00940545 72.8255448011574
"898" "Mahim" 17.6480094 75.1083112
"899" "Andheri West" 19.1172495 72.833968
"900" "Chembur Heights, Sindhi Society Chembur" NA NA
"901" "Veena Signature, Borivali West" NA NA
"902" "Borivali East" 19.2267228 72.8619328
"903" "Bandra West" 19.0583358 72.8302669
"904" "Chembur" 19.0626319 72.9011399
"905" "Nakoda Heights, Nalasopara" NA NA
"906" "Wadala" 19.0269192 72.8759337
"907" "Hiranandani Verona Co op Housing Society Ltd, Powai" NA NA
"908" "Kanungos Garden City, Mira Road East" NA NA
"909" "Nalasopara West" 19.41744235 72.8175974567231
"910" "Oasis, Akurli Nagar" NA NA
"911" "Goregaon West" 19.1633281 72.8411995
"912" "Yashodham" 19.1723644 72.8550274
"913" "Dattani Park" 19.2133591 72.870794
"914" "Auris Serenity, Malad West" 19.1922381 72.8354630092947
"915" "Violette Valley, Bandra West" NA NA
"916" "Bhandup West" 19.1462636 72.9339461
"917" "Raj Hill, Borivali East" NA NA
"918" "Mira Road East" 19.2948873 72.8678432
"919" "Ajmera Treon, Bhakti Park" NA NA
"920" "Virar West" 19.4533576 72.8057966
"921" "Malabar Hill" 18.9581616 72.8033665
"922" "Lodha World Crest, Lower Parel" NA NA
"923" "Man Opus, Mira Road East" NA NA
"924" "Khar West" 34.6146799 71.9380292
"925" "Lake Homes, Powai" NA NA
"926" "Yari Road" 19.1372405 72.8076609
"927" "Cosmopolis Tower, Andheri West" NA NA
"928" "Rustomjee Elements, Andheri West" NA NA
"929" "Sethia Grandeur, Bandra East" NA NA
"930" "Mulund Railway Station" 19.1722904 72.9564695
"931" "Lodha New Cuffe Parade, Wadala East" NA NA
"932" "in Byculla" 18.9766219 72.8327936
"933" "Seven Bungalows" 19.1297617 72.8213781
"934" "Bandra West" 19.0583358 72.8302669
"935" "Santacruz West" 19.0810735 72.8371727
"936" "Kamla Nagar" 28.68034425 77.2021292003305
"937" "Omkar 1973, Worli" 19.0093692 72.8234396730584
"938" "Worli" 19.0116962 72.8180702
"939" "Kanakia Sevens, Andheri East" NA NA
"940" "Kanjurmarg East" 19.1378308 72.9361964
"941" "Blue Monarch, Marol" NA NA
"942" "Ishwardas Bhuvan CHS, Kandivali East" NA NA
"943" "Datta Pada" 19.44164505 72.8240681997018
"944" "Suryodaya CHS, Prabhadevi" NA NA
"945" "Manibhadra Avenue, Morya Nagar" NA NA
"946" "Thane-Kalyan-Dombivli" 19.2334875 73.1182464
"947" "Anushakti Nagar" 19.0395778 72.9221562
"948" "Balkrishna, Goregaon East" NA NA
"949" "Mira Road East" 19.2948873 72.8678432
"950" "Omkar Ananta, Goregaon East" NA NA
"951" "Oshiwara" 19.1502437 72.8342294
"952" "Bandra West" 19.0583358 72.8302669
"953" "Flora Heights, Andheri West" NA NA
"954" "Tata Nagar" 19.0526286 72.9197627
"955" "Lodha New Cuffe Parade, Bhakti Park" NA NA
"956" "TATA Housing Merwanjee Cama Park, Andheri West" NA NA
"957" "Goregaon West" 19.1633281 72.8411995
"958" "Gulmohar Road" 19.106331 72.8368849
"959" "Mindspace, Mindspace" 17.44288325 78.3806763194895
"960" "Nerul sector-3" 19.03080375 73.0360619584547
"961" "Magnum Tower CHS, Lokhandwala Complex" NA NA
"962" "Kanakia Sanskruti, Thakur Complex" NA NA
"963" "DB Woods, Gokuldham" 19.1714526 72.8701254668608
"964" "Mulund East" 19.1704719 72.9610447
"965" "Kandivali West" 19.2083801 72.842227
"966" "Oshiwara" 19.1502437 72.8342294
"967" "Dosti Flamingo, Sewri" NA NA
"968" "Auris Serenity, Kanch Pada" NA NA
"969" "Runwal Forests, Kanjurmarg West" NA NA
"970" "Shiv Ganga Apartment, Malad West" NA NA
"971" "Akruti Orchid Park, Sakinaka Junction" NA NA
"972" "Kenmore Apartment, Lokhandwala Complex" NA NA
"973" "Ambrosia Apartment, Borivali East" NA NA
"974" "Lokhandwala Complex" 19.1431604 72.8246332
"975" "Mahalaxmi CHS, Worli" NA NA
"976" "Lodha Fiorenza, Goregaon East" NA NA
"977" "Auris Serenity, Kanch Pada" NA NA
"978" "Peddar Road" 18.9703373 72.8095468
"979" "Platinum Prive, Andheri West" NA NA
"980" "Chembur" 19.0626319 72.9011399
"981" "Tilak Nagar - Harbour Line" NA NA
"982" "IC Colony" 19.2474742 72.8480292
"983" "Ballerina Apartment, Lokhandwala Complex" NA NA
"984" "Midas Enclave CHS , Nandiadwala Colony" NA NA
"985" "Lodha Marquise, Worli Sea Face" NA NA
"986" "Atur Park, Chembur" 19.0504871 72.9046974
"987" "JVPD Scheme" NA NA
"988" "Thakur Complex" 19.21124415 72.8643224305836
"989" "Raj Grandeur, Powai" NA NA
"990" "Santacruz West" 19.0810735 72.8371727
"991" "Nirmal Lifestyle, LBS Marg" 19.1668444 72.9374539
"992" "Kabra Centroid, Kalina" NA NA
"993" "Transcon Triumph, Lokhandwala Complex" NA NA
"994" "Chembur" 19.0626319 72.9011399
"995" "Adani Western Heights, Andheri West" NA NA
"996" "Raj Grandeur, Hiranandani Gardens" NA NA
"997" "Vishnu Shivam Tower, Thakur Village, Kandivali East" 19.2117903 72.870382858396
"998" "Gulmohar Road" 19.106331 72.8368849
"999" "7 Bungalow, Seven Bungalows" NA NA
"1000" "Takshila CHS, Andheri East" NA NA
"1001" "Chandivali" 19.1091482 72.8945793
"1002" "Juhu" 19.1070215 72.8275275
"1003" "Kandivali West" 19.2083801 72.842227
"1004" "DLH Orchid, Lokhandwala Complex" NA NA
"1005" "Godrej Serenity Mumbai, Chembur" NA NA
"1006" "Transcon Triumph, Lokhandwala Complex" NA NA
"1007" "Chakala Cigarette Factory" 19.10729895 72.8585797824224
"1008" "Green Gate Apartment, Pali Hill" NA NA
"1009" "Kanjurmarg East" 19.1378308 72.9361964
"1010" "Model Town" 28.7027136 77.1939912
"1011" "Bandra West" 19.0583358 72.8302669
"1012" "Lake Primrose, Powai" 19.122189 72.9146178
"1013" "Alta Monte, Pathanwadi" NA NA
"1014" "Dreams Complex, Bhandup West" 19.14652635 72.9389873547927
"1015" "NG Royal Park, Kanjurmarg East" NA NA
"1016" "Mukund Nagar" 28.669632 77.422249
"1017" "Ajmera Bhakti Park, Bhakti Park" NA NA
"1018" "Sindhi Society Chembur" 19.0612128 72.8975909
"1019" "Goregaon West" 19.1633281 72.8411995
"1020" "Chaitanya Towers, Prabhadevi" 19.0126225 72.8296155339202
"1021" "Bandra West" 19.0583358 72.8302669
"1022" "Parel" 19.0094817 72.8376614
"1023" "7 Bungalow, Seven Bungalows" NA NA
"1024" "Altamount Road" 18.9666111 72.8092852
"1025" "Juhu" 19.1070215 72.8275275
"1026" "Wadhwa Atmoshphere, Mulund West" NA NA
"1027" "Bhayandar East" 19.3102682 72.8530973
"1028" "Santacruz West" 19.0810735 72.8371727
"1029" "Ganpat Niketan Apartment, Khar West" NA NA
"1030" "Bandra West" 19.0583358 72.8302669
"1031" "Bandra West" 19.0583358 72.8302669
"1032" "Khar West" 34.6146799 71.9380292
"1033" "Khar West" 34.6146799 71.9380292
"1034" "Century Bazaar" 17.2454317 80.1530823
